Price,Close,High,Low,Open,Volume
Ticker,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS
Date,,,,,
2016-01-07,804.2693481445312,821.970937798092,801.180814005475,814.0882149215586,990333
2016-01-08,806.3436889648438,813.1201076802787,798.9680318738439,810.4003228736129,886022
2016-01-11,805.6521606445312,815.0100473851026,794.3581865716043,802.1026484446145,801102
2016-01-12,804.7764892578125,816.3931278569368,802.287193480342,813.1662775492018,998419
2016-01-13,800.7659301757812,814.5492018347019,783.7097216483993,811.2762649662404,901426
2016-01-14,819.9887084960938,826.9955602998368,784.67770477243,796.1099958962196,2296682
2016-01-15,810.6309814453125,825.1057227635828,806.0672814128393,823.3078947178436,1301590
2016-01-18,783.9402465820312,823.3078328212375,775.9653500495896,820.5419610424428,2335330
2016-01-19,779.5608520507812,800.6276065595554,761.5366011354106,800.1666279874395,2443365
2016-01-20,774.766845703125,789.1955009095535,765.2246095267867,768.9124389702893,2247202
2016-01-21,778.5468139648438,789.1954089883039,775.3660501859388,783.6636654673579,1138753
2016-01-22,802.0565185546875,805.2372815191279,782.9259104433227,786.4293358551422,1774017
2016-01-25,810.0316772460938,813.1663546366366,800.3972682885377,802.102866818451,1794107
2016-01-27,791.5465087890625,812.9820181839838,788.4118874148288,811.3225061303525,969509
2016-01-28,791.9150390625,797.4928680994728,785.6457422208167,787.3513402970517,1392051
2016-01-29,802.0105590820312,806.7125181074233,791.9612034906019,796.5709893083585,1320575
2016-02-01,818.1447143554688,820.5417801933839,803.3011719844003,805.974869956669,786217
2016-02-02,813.627197265625,824.9211725251196,809.4783900274434,820.4497027882436,920875
2016-02-03,796.2943115234375,814.9639416964708,792.0071887527648,807.8187745932112,540771
2016-02-04,819.9425659179688,826.0275168493349,797.4929319042956,797.4929319042956,1658831
2016-02-05,829.0699462890625,832.9421774760481,817.222819718199,819.6198857392011,1739178
2016-02-08,819.251220703125,836.6762358932612,816.8541542715475,832.5274281119722,783143
2016-02-09,815.194580078125,824.5063254331452,809.9394127026433,815.8399613824479,636386
2016-02-10,808.1416625976562,819.6200422730521,798.8760029579299,819.159063621605,707101
2016-02-11,788.9188232421875,806.4820974481142,785.5075701923902,806.4820974481142,1004015
2016-02-12,788.1812133789062,805.0991050735641,780.4367505809014,792.8831724743948,1089266
2016-02-15,791.6845703125,804.1309911198657,786.429403606142,798.4148458650868,703958
2016-02-16,774.7206420898438,793.0215267024822,770.8484105045945,788.3195111090357,985215
2016-02-17,789.1953735351562,791.9151585651344,762.550787597503,778.1318869902709,1171983
2016-02-18,770.0647583007812,796.3866253457172,765.7776347730857,794.7271136249907,997874
2016-02-19,787.9967651367188,790.025082063877,764.3024557955725,769.7881119377289,799360
2016-02-22,802.8862915039062,805.0529243804116,787.3513373908029,789.1952515298915,609601
2016-02-23,808.6486206054688,811.230145728621,798.5532344952153,803.0247043124599,1438921
2016-02-24,812.9818725585938,816.6236148642826,806.7125746613009,810.4004035740383,1289097
2016-02-25,794.4505004882812,815.8399179747718,791.6846289927471,811.7832839392686,1326303
2016-02-26,795.2342529296875,805.7906752035926,787.5359320311451,800.2589314378929,536753
2016-02-29,780.06787109375,801.1346243566691,775.9190641900611,796.6630987085052,890886
2016-03-01,803.9004516601562,806.389746920588,783.6634833934608,786.0605491868887,1161059
2016-03-02,803.8081665039062,812.1980087432248,798.8757191941693,807.6343104605797,808137
2016-03-03,811.552734375,826.534537196464,803.7160990530034,806.1593078679912,1061326
2016-03-04,798.2305297851562,820.6340784144414,791.4080802914892,817.407228225439,1039977
2016-03-08,807.3577880859375,812.9817034996515,791.0852238836301,800.1665344558761,1174011
2016-03-09,807.8189086914062,819.4355468853868,801.9644467170433,807.6345059973205,1401934
2016-03-10,824.9212036132812,826.0736501117631,802.1027629433413,802.1027629433413,810951
2016-03-11,828.2402954101562,833.1728005940294,821.9709971951032,829.7615474224867,1043602
2016-03-14,829.1622314453125,832.7118006258892,819.2511909938688,827.9176116647834,788258
2016-03-15,815.563232421875,835.7541155263202,807.7727399035175,832.5272656594232,954046
2016-03-16,797.40087890625,813.1663259829102,794.8193534888586,811.5989873428674,1456263
2016-03-17,804.4537963867188,807.6345601897724,797.5852035417026,802.1028166268287,965277
2016-03-18,807.0352783203125,809.3863143894672,792.8371700456204,803.0247866820009,1072444
2016-03-21,792.5604248046875,806.7124434467208,785.8762359875575,805.0990185598273,1484160
