<<<<<<< HEAD
Price,Close,High,Low,Open,Volume
Ticker,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS
Date,,,,,
2016-01-07,312.69866943359375,317.56890688955417,310.40568941912034,316.88667807699954,2901314
2016-01-08,313.94952392578125,317.1331826974187,308.4349927790913,313.81688111558134,3376870
2016-01-11,308.7191467285156,315.7118078432968,307.4115721895441,308.8897039523252,2535276
2016-01-12,307.0135192871094,310.405624449446,302.46545152960834,310.0266188029876,2315328
2016-01-13,313.2102966308594,314.5178476932775,304.8342573990679,308.8138169555379,3158468
2016-01-14,314.138916015625,319.04704525123253,307.01361232937563,307.01361232937563,5081220
2016-01-15,317.62579345703125,319.1228709341485,309.26872052525556,314.0062928372233,4571182
2016-01-18,319.25555419921875,323.6520357419676,314.99173857763833,314.99173857763833,3774136
2016-01-19,317.70166015625,329.7350961359231,303.2046861019982,328.5980785630406,10618998
2016-01-20,319.0849304199219,320.6388446456314,311.9217129354074,314.9727044074511,3976018
2016-01-21,316.56463623046875,322.21183264886184,315.0486128303827,319.88093741815703,3348430
2016-01-22,318.08056640625,322.5149381783948,315.2948834781033,317.6068092325737,2018478
2016-01-25,317.8721923828125,325.5281147304368,317.17101772181775,321.20743904071105,2190134
2016-01-27,319.1318664550781,321.0023855183978,316.9177983572471,319.8953398198032,2201518
2016-01-28,322.37652587890625,324.3997249930541,316.7268294339714,317.98655542584834,3201306
2016-01-29,330.488525390625,332.110906254512,321.5367957288359,322.6629235765819,3835114
2016-02-01,336.04290771484375,339.707595054451,330.5077239940288,330.5077239940288,2594492
2016-02-02,333.1225280761719,337.83696682454513,330.9847886567632,335.92828339615784,2225464
2016-02-03,325.2778625488281,332.110959424549,324.0372181601732,330.71761102216124,1956090
2016-02-04,331.09930419921875,333.9432471604869,324.0753631794114,326.4230298110164,2634614
2016-02-05,331.977294921875,334.783050046651,327.66365203435413,334.783050046651,1967702
2016-02-08,324.38079833984375,331.71014848735956,322.9492855492884,330.6221847869204,1610434
2016-02-09,309.37847900390625,322.1857392144679,307.66066404363954,321.80400255663085,3334436
2016-02-10,315.848876953125,317.9865926258262,308.2904735189348,311.3062020244433,2265394
2016-02-11,308.4432067871094,315.84890696287874,306.00008295816235,315.84890696287874,3238414
2016-02-12,304.7213134765625,315.25723682447097,299.64422014803677,310.7336663575595,2784934
2016-02-15,315.7344055175781,317.79579295377846,309.3403159896793,310.3519275332395,2761612
2016-02-16,314.6654357910156,319.8570668883402,312.7376708593814,314.9708203733641,2104598
2016-02-17,314.8564147949219,318.7501336624062,311.6307351297241,316.8223680528226,2720362
2016-02-18,322.1666259765625,323.3309180108274,315.8297840878829,316.4787410035016,2129164
2016-02-19,325.0678405761719,327.1483099844859,316.23065108304246,321.4222602181297,2366136
2016-02-22,322.9301452636719,324.39982214444257,320.6969717326273,324.39982214444257,1847550
2016-02-23,316.4406433105469,324.0944595143532,315.6962520828859,322.5675127086319,1260954
2016-02-24,309.60748291015625,320.27702616515967,308.8249274941766,316.6886925951766,1722248
2016-02-25,308.7295837402344,311.11543832864425,305.27487095608916,308.06154445547963,1619632
2016-02-26,314.79913330078125,317.60488831895276,310.73362871589853,310.86722722177115,2047824
2016-02-29,310.4472961425781,317.4712590424283,303.48060305361156,313.7874914592059,3094060
2016-03-01,317.6622009277344,321.19326536608554,308.82498709471196,310.6955062250416,2114472
2016-03-02,326.32757568359375,330.2022121166123,316.5932908177283,319.51358559723064,3279278
2016-03-03,328.0263366699219,330.7175757041908,325.0869594646767,330.2022404867584,2015842
2016-03-04,318.90289306640625,328.713508987952,316.9751038225105,328.3699598895565,3554776
2016-03-08,311.21087646484375,317.58588466591556,308.99680803855097,316.07801988701704,6490012
2016-03-09,311.3634948730469,312.26056664329474,305.9046423668157,310.71453793531083,12221478
