Price,Close,High,Low,Open,Volume
Ticker,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS
Date,,,,,
2016-01-07,1579.1578369140625,1617.4140097128359,1568.391060486301,1612.0051614390893,496240
2016-01-08,1598.2303466796875,1620.347896493631,1581.4150522987038,1581.4150522987038,282520
2016-01-11,1598.0169677734375,1613.8588938705398,1566.8614400408255,1590.6845846535589,302910
2016-01-12,1582.0452880859375,1612.9319583269528,1574.0871531731843,1612.918040162408,296900
2016-01-13,1581.6654052734375,1602.5501231145527,1545.6988265655582,1602.5501231145527,450700
2016-01-14,1574.740966796875,1584.6780850826428,1552.6743361058336,1565.6565908122477,370670
2016-01-15,1505.477294921875,1593.2802066638028,1487.8880162599296,1576.7800526785636,339700
2016-01-18,1433.0528564453125,1508.8282065231042,1413.6328310127378,1506.0797651943012,485220
2016-01-19,1466.8179931640625,1474.9429200598202,1371.9191910152856,1432.1723987287946,629330
2016-01-20,1440.4088134765625,1458.6331262974602,1393.239804135709,1446.1699164454262,438840
2016-01-21,1441.6461181640625,1474.9892912273501,1425.683679160765,1463.5829581888404,458590
2016-01-22,1526.9505615234375,1537.2029300115914,1455.8193519472168,1472.4955754425723,550390
2016-01-25,1521.7318115234375,1555.2279687814869,1516.114417531311,1555.2279687814869,228320
2016-01-27,1504.6708984375,1527.3447212706008,1493.5379503783045,1525.2404757264298,265500
2016-01-28,1479.3507080078125,1509.8527634635955,1472.8665402821923,1504.6616272476808,370670
2016-01-29,1533.82421875,1543.4924777396652,1468.7044061350744,1483.1558745036416,574020
2016-02-01,1582.69873046875,1585.9570519310105,1538.7973325636424,1557.3135830403567,439140
2016-02-02,1594.1236572265625,1612.6538263040115,1576.0384167926761,1594.2998408221952,491340
2016-02-03,1553.0682373046875,1596.0612244602617,1540.387204282635,1576.7801520592907,641660
2016-02-04,1566.0595703125,1603.3840120238403,1552.6786702632369,1566.6759299729567,468130
2016-02-05,1679.59521484375,1710.2640601681253,1566.4396317883,1581.4148979115566,2169440
2016-02-08,1704.2154541015625,1750.9256040011562,1689.8705797379644,1703.2190040960734,1032770
2016-02-09,1684.846435546875,1702.7277691562974,1666.4692531810836,1687.0897494663227,365830
2016-02-10,1660.202880859375,1690.0097046742549,1650.9377965163312,1681.2497478548416,488060
2016-02-11,1633.260498046875,1668.550286824661,1627.9627694140247,1645.3759772854296,1258780
2016-02-12,1667.96630859375,1691.7246155287505,1612.7280554338927,1642.5950787490115,817740
2016-02-15,1740.135986328125,1751.9780830390916,1694.0747755920156,1694.0747755920156,564820
2016-02-16,1732.5391845703125,1752.98813607826,1727.5056748454526,1751.9777678851688,859740
2016-02-17,1742.9398193359375,1784.4218333847518,1716.6601749663419,1733.4383524309017,1820560
2016-02-18,1732.937744140625,1761.2428773631993,1717.081899732906,1761.2428773631993,601230
2016-02-19,1726.620361328125,1751.8803568467729,1689.2726106431744,1719.5336398932864,283560
2016-02-22,1753.7066650390625,1761.2475947141588,1731.125630508688,1742.5227971274178,254910
2016-02-23,1761.599853515625,1779.3142828979076,1751.9778752617644,1770.6099982881476,476050
2016-02-24,1770.021240234375,1800.1803175574084,1740.6084254473901,1755.4214256094888,381300
2016-02-25,1750.93505859375,1778.8461850398066,1729.081728695545,1765.8083720530976,717030
2016-02-26,1750.6383056640625,1776.1577683069424,1741.7995926765977,1761.3401289604287,435180
2016-02-29,1752.03369140625,1798.326643576089,1710.2920927229602,1744.5622387681442,531940
2016-03-01,1778.3363037109375,1794.6185191736733,1751.9777898957866,1756.6126517738178,795420
2016-03-02,1791.0865478515625,1807.5959787724673,1781.9373358083153,1807.5959787724673,738640
2016-03-03,1791.689453125,1801.200199804034,1784.6073698126775,1801.1075251873758,450450
2016-03-04,1785.2099609375,1798.3266444028397,1770.6101441079409,1798.3266444028397,232010
2016-03-08,1835.5953369140625,1853.4813100721813,1775.152142429721,1779.787004420399,1035450
2016-03-09,1847.8035888671875,1879.2047785945974,1833.3150058777987,1838.7424111191124,799690
2016-03-10,1835.40087890625,1854.8719404586366,1826.1543510096408,1849.3101055547127,942390
2016-03-11,1854.315673828125,1865.7869576631392,1827.5261479378178,1837.2593584644965,473310
2016-03-14,1840.0262451171875,1877.1190582594659,1835.4053014092556,1872.4841963872202,728910
2016-03-15,1812.073486328125,1842.343798383073,1803.9810350667829,1842.343798383073,1359590
2016-03-16,1732.8311767578125,1811.3920868797077,1729.2669950725085,1811.3920868797077,940110
2016-03-17,1671.9058837890625,1742.7080371878521,1668.0867621912446,1740.8540924674396,938590
2016-03-18,1706.8759765625,1714.3427890761104,1658.8171193647859,1673.2778662570047,736590
2016-03-21,1701.5831298828125,1724.1688052060704,1685.2359612175462,1720.8317269239324,457150
2016-03-22,1699.7515869140625,1724.292421335245,1677.8762879425633,1724.292421335245,356490
2016-03-23,1729.3302001953125,1742.9147829844662,1677.969604853014,1705.5582611827879,458270
2016-03-28,1715.931884765625,1738.6924709059833,1708.447496631352,1733.3331838870906,286470
2016-03-29,1736.7305908203125,1747.5936603190064,1694.5646600861858,1719.6321617539022,401700
2016-03-30,1746.3631591796875,1755.329473909287,1727.4098486967318,1752.2396695884559,541470
2016-03-31,1787.727783203125,1803.5166547570163,1728.8966810853622,1754.5840323411282,1633290
2016-04-01,1794.573486328125,1812.8369760116677,1762.5854714483703,1778.4071088276294,800180
2016-04-04,1817.861083984375,1824.1151033198541,1797.4678246387448,1806.6858131509916,505960
2016-04-05,1746.2421875,1812.7345974829404,1737.5367592570933,1808.1768596835495,486520
2016-04-06,1787.65771484375,1791.9032522020063,1736.921637670906,1755.4228054415998,338800
2016-04-07,1760.0924072265625,1789.3448028341743,1750.3757413779192,1784.875582544245,206780
2016-04-08,1787.78369140625,1798.003587513002,1752.7293055405505,1764.836625599598,256300
2016-04-11,1807.142333984375,1810.507020637349,1770.8948979207016,1785.8076970610864,285040
2016-04-12,1822.8892822265625,1826.8178407769767,1799.881575369579,1800.7204430515912,542410
2016-04-13,1854.434326171875,1861.1171644783528,1822.889126669391,1832.2096250616594,855590
2016-04-18,1889.1114501953125,1920.022923623896,1856.3871896501187,1856.3871896501187,545380
2016-04-20,1911.7464599609375,1918.0889963464124,1887.4058701136562,1894.866934738029,519920
2016-04-21,1894.74560546875,1929.32463400738,1882.7407982044217,1913.4984449077613,362600
2016-04-22,1879.940185546875,1899.0378809483584,1873.5136825915843,1885.4439681040458,241410
2016-04-25,1859.010986328125,1881.8088922199227,1855.706828220349,1881.8088922199227,293890
2016-04-26,1877.931396484375,1894.39142964414,1850.1190592096523,1858.97353329655,510010
2016-04-27,1874.75341796875,1882.8108948036918,1869.692336309185,1879.8237154549097,283840
2016-04-28,1891.404296875,1898.9025657185564,1870.6242028009528,1882.6476696099558,459210
2016-04-29,1867.362060546875,1891.120004488668,1859.44896563393,1891.036151850985,304180
2016-05-02,1850.5245361328125,1876.2164368517704,1845.4587903460038,1862.69704858662,326220
2016-05-03,1862.3756103515625,1890.1926135044944,1845.4588811855695,1860.7445229565753,394060
2016-05-04,1841.809814453125,1872.3577730824554,1827.5728430639067,1864.0904949117655,255450
2016-05-05,1834.89404296875,1864.0997900207003,1790.8965548583885,1851.983141385566,1524120
2016-05-06,1884.222900390625,1896.6285403235024,1828.6820735511099,1842.5416522996284,628300
2016-05-09,1909.1412353515625,1910.7024645828772,1890.2486777732915,1901.3399815471932,368000
2016-05-10,1886.39453125,1910.609056399881,1871.481732401897,1910.609056399881,413240
2016-05-11,1861.9422607421875,1879.0127009803095,1855.5669571596945,1873.420401275011,206790
2016-05-12,1841.0828857421875,1886.841848474414,1836.23149317531,1864.4726507776827,630110
2016-05-13,1770.2237548828125,1822.4884073232931,1713.1077099142344,1761.5836341374154,14316680
2016-05-16,1776.7808837890625,1790.4680929799267,1756.9142921744726,1784.8757928456844,504570
2016-05-17,1733.7666015625,1786.1011113077498,1729.4325468650657,1780.3084531603088,494760
2016-05-18,1744.79736328125,1753.912838350695,1707.6225449727515,1725.1311337045179,480240
2016-05-19,1696.39599609375,1748.7865978664834,1687.0103037468846,1747.593546699121,380270
2016-05-20,1703.847900390625,1710.31172164577,1689.3405969934377,1701.923271784837,587130
2016-05-23,1702.67822265625,1718.700106673951,1696.3309078886068,1713.107806977615,282280
2016-05-24,1694.21484375,1705.4600836109319,1678.621668993376,1702.67792864549,335600
2016-05-25,1727.14892578125,1729.884546743057,1702.510246801709,1705.6512502908374,280010
2016-05-26,1714.4453125,1740.1372141316954,1706.718582195093,1727.0885151505258,1290760
2016-05-27,1746.875732421875,1752.1604959103743,1717.3251335590908,1723.7329761320693,271290
2016-05-30,1746.820068359375,1753.2791106972406,1733.6128798157465,1743.9586113433925,205130
2016-05-31,1722.973388671875,1756.8441631835265,1702.8551284475932,1755.9259939304277,643950
2016-06-01,1744.1683349609375,1753.092781537411,1724.292415198696,1724.292415198696,611780
2016-06-02,1752.8922119140625,1763.4383012652004,1738.4686495869744,1743.0263869679484,238200
2016-06-03,1751.0421142578125,1761.3879592429812,1736.059457517425,1752.8130318357187,361990
2016-06-06,1770.424072265625,1776.9997341931785,1747.5003329025772,1750.8556896965122,478670
2016-06-07,1754.8682861328125,1784.3117110210255,1744.4572476475992,1779.2832835373636,319570
2016-06-08,1754.5421142578125,1763.4385723274343,1741.9780986590733,1763.4385723274343,150210
2016-06-09,1732.1214599609375,1760.4604628903328,1727.8572636417491,1756.9139631580715,142550
2016-06-10,1735.49072265625,1742.9331266589907,1718.140624724739,1728.4956843535808,279580
2016-06-13,1719.4132080078125,1729.2043976727664,1703.5683582280137,1724.2924760369274,203860
2016-06-14,1747.933837890625,1753.1812836376673,1710.3116509221186,1721.9622752472012,230410
2016-06-15,1737.0799560546875,1755.0265808488887,1730.816608235718,1750.3896555017116,350050
2016-06-16,1754.8310546875,1761.2947619897557,1724.8004323150512,1733.612923718058,293590
2016-06-17,1750.30126953125,1760.9731958318614,1740.603262601342,1755.0547014691724,224540
2016-06-20,1739.26123046875,1748.2927401116417,1734.545002984281,1744.9000645505257,205560
2016-06-21,1744.1683349609375,1755.1292515239265,1737.0335790313097,1747.3140035562324,174170
2016-06-22,1751.09814453125,1752.253877348302,1740.6777761993603,1742.4673530333248,144490
2016-06-23,1739.1536865234375,1751.116623572714,1733.6220298930816,1743.9584307489445,217010
2016-06-24,1739.4102783203125,1745.3567617162203,1677.6899562364754,1713.853540803381,367500
2016-06-27,1743.92578125,1747.4396273548932,1717.7958458743353,1739.4100270762135,228880
2016-06-28,1786.3995361328125,1791.9311933332845,1741.991998779067,1742.0013283804662,422380
2016-06-29,1781.720458984375,1803.4559251284852,1777.218699183058,1797.8915010730093,325870
2016-06-30,1791.623779296875,1799.5042210718073,1783.305187553341,1798.8564963843885,446640
2016-07-01,1785.350830078125,1812.8369712496763,1775.568971383255,1791.5861890070423,481990
2016-07-04,1816.7705078125,1830.5462343773584,1794.1962836947123,1803.5167838697496,416680
2016-07-05,1811.103515625,1817.497364495226,1801.2004851133274,1817.497364495226,203110
2016-07-07,1826.1748046875,1831.3849319439516,1798.8563666010662,1817.4041829807309,238640
2016-07-08,1812.986328125,1828.6820175602368,1808.1769184846378,1826.8179176442732,297610
2016-07-11,1821.7894287109375,1831.0027513381015,1815.6332571493951,1828.6772913220896,263370
2016-07-12,1834.00390625,1843.110052145564,1817.6837030970253,1817.6837030970253,245520
2016-07-13,1820.904052734375,1836.138381696667,1809.2021156770575,1828.8498012275534,285270
2016-07-14,1819.091064453125,1826.8177944921094,1812.837046064874,1819.4545775653078,206180
2016-07-15,1843.6927490234375,1851.5173269859317,1819.8276269519415,1820.7596769529412,297590
2016-07-18,1859.8310546875,1864.0066200404974,1845.4588042527319,1845.4588042527319,237760
2016-07-19,1837.065673828125,1862.2356857331151,1820.479805027249,1855.4316760057236,269150
2016-07-20,1850.1004638671875,1853.7867941806878,1831.9441493169281,1831.9441493169281,153130
2016-07-21,1841.2646484375,1859.3464399497439,1836.1383737898634,1840.7986234695331,123310
2016-07-22,1846.6241455078125,1850.9208825478795,1827.7501321594045,1847.7892080601835,151190
2016-07-25,1861.494873046875,1867.82819373486,1842.77468526787,1850.11924379426,235760
2016-07-26,1874.557373046875,1877.9873667410181,1850.1190519688316,1862.235700671902,291660
2016-07-27,1895.7662353515625,1905.5760836289155,1871.5562611527816,1876.4448584890806,356150
2016-07-28,1966.606689453125,1980.512801566556,1906.9834828476587,1910.6090569460894,1363220
2016-07-29,2093.463134765625,2098.976245994006,2005.8691087430286,2013.13436445129,1991410
2016-08-01,2080.820068359375,2130.1022069973087,2070.180682304802,2120.3948708460534,895520
2016-08-02,2036.1986083984375,2101.7729749630826,2031.86921748094,2083.229820024216,487560
2016-08-03,1991.6414794921875,2065.501651384155,1979.678428547829,2048.6410152634626,633640
2016-08-04,1994.9593505859375,2017.095533887261,1957.7706536602047,2011.554661525139,475940
2016-08-05,2071.308349609375,2078.3779114561594,2005.440458196422,2013.2277166462952,483330
2016-08-08,2090.741943359375,2095.3230054489986,2057.8871813512174,2090.6720851206746,289940
2016-08-09,2058.18994140625,2096.0870098825326,2028.6858733783754,2096.0870098825326,257300
2016-08-10,2026.248779296875,2058.6516260646586,2015.1201565351423,2058.1901520745387,314570
2016-08-11,2075.516845703125,2087.791870626074,2006.2513813063242,2025.8105494668623,444390
2016-08-12,2080.484130859375,2099.2557406393844,2057.896032131923,2084.058732867208,323420
2016-08-16,2093.5380859375,2110.9999149358264,2063.6658384797433,2081.714977293868,412380
2016-08-17,2082.94970703125,2097.1122689351405,2070.2785159835444,2097.1122689351405,225290
2016-08-18,2066.802001953125,2095.3367006487165,2057.784373625885,2082.945169997219,202150
2016-08-19,2029.7529296875,2087.787141828471,2023.759912783522,2076.5137984918388,305600
2016-08-22,2031.4027099609375,2046.776981929651,2008.3158162690052,2031.4027099609375,325200
2016-08-23,2051.42822265625,2056.195649428028,2018.2610314017006,2027.1155066316862,230270
2016-08-24,2062.83642578125,2071.94712339375,2040.2574238006832,2066.168458978209,288280
