Price,Close,High,Low,Open,Volume
Ticker,IOC.NS,IOC.NS,IOC.NS,IOC.NS,IOC.NS
Date,,,,,
2016-01-07,38.48646926879883,39.42781862485773,37.941706854552216,38.734880738176784,13516104
2016-01-08,38.944068908691406,39.31014853092086,38.460317131488765,38.460317131488765,8646762
2016-01-11,38.60413360595703,39.10967457640317,38.21626079458706,38.78717340784978,6550992
2016-01-12,38.35137176513672,39.13583161494654,38.20755332801109,38.734883607502596,7920732
2016-01-13,38.28163528442383,38.89613036858732,37.4405219462818,38.76974411908429,5709378
2016-01-14,37.95042419433594,38.516979866817984,37.697655657363434,37.92863497269134,8310324
2016-01-15,37.187747955322266,38.499541892082014,36.978561883119134,38.255487484543124,6804162
2016-01-18,36.33792495727539,37.8589053173175,36.176678320224646,37.17468539910684,7299966
2016-01-19,36.17230987548828,36.608122183857084,35.76264782180969,36.608122183857084,4680588
2016-01-20,35.143795013427734,36.14616290408208,34.71234374925494,35.95440501335258,7971948
2016-01-21,34.52930450439453,35.945687519611724,34.27653200976083,35.40092512837193,5559492
2016-01-22,35.42271041870117,35.77136182160013,34.520582594388955,34.838726700286635,6861654
2016-01-25,34.47264862060547,35.688563699316994,34.054272456400035,35.475016576240435,5955018
2016-01-27,34.60338592529297,35.213523876926594,34.32882424605465,34.646968347543414,7215012
2016-01-28,34.73849868774414,35.505522374154225,34.337550679422876,34.54238372486256,17061528
2016-01-29,35.06535720825195,35.475019312071666,34.7602881560576,34.77772033132849,11570988
2016-02-01,35.191734313964844,35.39656733078186,34.34190292689721,35.30068838588612,8993088
2016-02-02,34.742862701416016,35.3529969338594,34.625194498083566,35.12637462153102,4272786
2016-02-03,34.54673767089844,35.06535381241369,34.167582908013614,34.60339123755004,6981000
2016-02-04,33.9453239440918,34.95204911082433,33.57924424162697,34.95204911082433,5380038
2016-02-05,34.38985061645508,34.77336648767534,33.40491865804409,33.99326360505465,5104350
2016-02-08,34.02376174926758,34.825653639536874,33.82328977419237,34.690553307635625,4257912
2016-02-09,33.853797912597656,34.293967305427834,33.55744695326092,33.55744695326092,3087768
2016-02-10,33.474647521972656,33.99326376390098,32.925525967860445,33.653330328268055,4217118
2016-02-11,32.441768646240234,33.81457321466514,31.94058669101639,33.81457321466514,7023294
2016-02-12,31.774980545043945,32.93859717059214,30.062244425843332,32.42434003171384,12657864
2016-02-15,33.87123489379883,34.95204982647681,32.424344241130036,32.42870128792324,9069990
2016-02-16,32.9080924987793,34.42035673282155,32.43741775444316,34.40728160312415,6219060
2016-02-17,33.339534759521484,33.570514010827004,32.72939881788197,33.208791485954734,7399488
2016-02-18,34.10220718383789,34.185010995951586,33.45720486845933,33.55744085207231,5902326
2016-02-19,32.53329849243164,33.98454828263735,32.35897471452011,33.862523034588726,7042140
2016-02-22,32.982177734375,33.12163712892939,32.42434015615741,32.77298764505113,4963914
2016-02-23,32.080013275146484,33.234256509517344,31.845625151191246,32.93795587837246,5217672
2016-02-24,32.80086135864258,32.9202650577245,32.11096702134087,32.28344060566629,7315428
2016-02-25,32.203834533691406,33.16791471489534,31.704103134087156,32.8450802100431,15599874
2016-02-26,32.221527099609375,32.78759236188061,32.031364234251214,32.41611127436172,7360698
2016-02-29,32.517822265625,33.601306059047346,31.575852739677842,32.26574491566301,11748078
2016-03-01,34.140846252441406,34.415032225711016,32.814127457196705,32.98217973273591,12318408
2016-03-02,34.4150276184082,35.15798972037592,34.06123787648832,34.48578475702864,10225992
2016-03-03,34.89265441894531,35.113772552348884,34.15853881503777,34.49463934952768,10005870
2016-03-04,34.40618133544922,35.27738964615855,34.185059227588305,34.72459247414086,9488058
2016-03-08,35.211055755615234,35.68867451426858,34.05238945087347,34.22928633710518,7930242
2016-03-09,34.47252655029297,35.51621071339728,34.18064723182458,35.290667235597304,12793050
2016-03-10,34.149688720703125,34.91034020579812,34.05239561809583,34.5123251763055,3799872
2016-03-11,34.13199996948242,34.711333235869255,34.00817495892306,34.00817495892306,5107122
2016-03-14,34.0700798034668,34.583077145696805,33.76051327946268,34.22928741095177,3149658
2016-03-15,34.6892204284668,34.87053864755935,34.11430850831748,34.11430850831748,5448324
