Price,Close,High,Low,Open,Volume
Ticker,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS
Date,,,,,
2016-01-07,90.53609466552734,93.45274855697943,89.51726576654079,92.29407770770698,7609386
2016-01-08,91.9544677734375,92.61371484138684,90.1565312006066,91.09545302343307,6898318
2016-01-11,90.09661102294922,90.79581174138484,88.75815361764192,90.29638788237642,6413395
2016-01-12,88.43851470947266,89.61716706891761,87.89913731619492,89.49729729727397,5543673
2016-01-13,89.17765045166016,89.4773065290214,86.92024377414623,89.09774338366753,5384575
2016-01-14,89.19764709472656,90.09661557321132,86.54069520421963,88.2787064161583,6523576
2016-01-15,87.67938995361328,89.65712234177204,87.02014277596709,89.65712234177204,4512582
2016-01-18,85.66171264648438,87.10005863098158,84.40315305146378,86.7005231601661,5734035
2016-01-19,87.10003662109375,87.65939528366809,84.50302013792755,86.14114258866518,3797908
2016-01-20,85.22219848632812,85.94137134357725,83.5840759291425,85.54183594776053,6518908
2016-01-21,82.82495880126953,85.80154812949945,82.28558138416561,85.36205000013771,8879593
2016-01-22,86.4008560180664,86.70051215553394,83.82381140688967,84.68282627728192,7253737
2016-01-25,87.75927734375,88.39854303400507,86.52069949733217,88.05893342183137,4864044
2016-01-27,87.25988006591797,88.59833758120537,86.70052127416334,87.77927616667964,6744064
2016-01-28,87.85919189453125,88.21877380835853,86.00131999969192,87.10005623133489,8761006
2016-01-29,90.39627838134766,91.03554429230276,88.29868511060538,88.41855489904395,12759739
2016-02-01,89.91683959960938,91.01557592998978,88.51843793027287,91.01557592998978,3822741
2016-02-02,86.52072143554688,89.65712495333987,86.06125110459277,88.77812869087454,6900480
2016-02-03,85.12232971191406,86.70051758205,84.02358437591045,85.38202317884566,4843966
2016-02-04,87.89913177490234,88.09889947374866,86.4008511716073,87.06008915018967,6016540
2016-02-05,87.87914276123047,88.63826909535771,86.9202487456956,88.01898471060494,5710669
2016-02-08,85.52186584472656,87.9790500034242,84.56297162397107,87.8991429137596,2764110
2016-02-09,87.15998077392578,87.71933949602322,84.1034845730083,84.26330788273573,3651745
2016-02-10,85.30213165283203,86.30098873740519,84.22337660943992,85.44197365652427,4066759
2016-02-11,81.16687774658203,85.46195305288833,79.92829937949537,85.42199950200049,8787048
2016-02-12,77.2114028930664,79.90830840460046,75.01392585224283,79.90830840460046,10102654
2016-02-15,80.04814147949219,80.3877511557188,77.77075302758585,79.34894078383529,7157805
2016-02-16,79.88834381103516,82.34551913531804,79.14918942110472,81.36664344611462,10491013
2016-02-17,80.04814147949219,80.70738863352122,78.78958205626567,79.90829951140492,7290019
2016-02-18,83.54411315917969,84.14342533146872,81.10691093485616,81.36661348583327,7799662
2016-02-19,84.36319732666016,84.74276058652731,82.30555769834304,82.68512095821019,5419069
2016-02-22,85.66171264648438,85.94138747605521,84.18340397012489,84.70280922696574,3601842
2016-02-23,85.74160766601562,87.02013928213638,84.64287155883237,86.18110576680071,3593367
