Price,Close,High,Low,Open,Volume
Ticker,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS
Date,,,,,
2016-01-07,687.1760864257812,698.4526446978351,684.6922576750777,692.9882214462874,632696
2016-01-08,690.603759765625,699.4462148630753,689.0637979831307,689.7096177501543,446029
2016-01-11,696.3165283203125,700.1913254309125,676.5949522787533,685.5367357890452,577659
2016-01-12,687.523681640625,696.1674163557933,680.1218610902699,695.3726034183809,834020
2016-01-13,684.6921997070312,696.1178109929418,677.8368086793469,693.5345929267028,673206
2016-01-14,679.6748657226562,686.4805927900333,668.6466904776053,677.5884738569491,890445
2016-01-15,671.2298583984375,684.6425336735067,666.6596377460355,675.0053266177744,1088741
2016-01-18,663.0828857421875,682.3573586669849,658.810652176885,671.627231592103,2206808
2016-01-19,664.3744506835938,671.6272176813742,659.2577397838778,665.7156938000448,1105205
2016-01-20,658.3635864257812,695.4719588300777,648.3785476474469,655.7307040397875,710377
2016-01-21,656.5751953125,672.7698054937903,646.7889353698766,667.156328879988,850780
2016-01-22,678.6316528320312,684.5431771576159,659.9036090338584,666.6596108458059,1001784
2016-01-25,676.5949096679688,680.5690354222594,670.1369553172466,680.5690354222594,706865
2016-01-27,670.236328125,677.9859223659685,662.039693219657,675.6014225010011,655762
2016-01-28,658.9596557617188,675.601305567989,655.9790617665659,670.6336489094009,1468731
2016-01-29,679.1780395507812,681.5625391625897,660.2016141013715,660.2016141013715,1645577
2016-02-01,683.2515869140625,686.5302285547785,675.1046169362837,678.7310309669883,592570
2016-02-02,672.7698364257812,686.5302225640155,667.1563595538877,682.5560968183482,601307
2016-02-03,661.244873046875,667.6531633048802,657.4198010549142,667.6531633048802,1207032
2016-02-04,671.8755493164062,676.3961046550885,664.3247356061023,666.0634154010062,482546
2016-02-05,687.523681640625,692.7893855713652,671.0807502265653,672.6207116628658,1868377
2016-02-08,668.7459716796875,690.2559510866362,665.9640958436794,690.2559510866362,573936
2016-02-09,672.6704711914062,675.6014011627556,658.0655464205535,663.6293590496324,897961
