Price,Close,High,Low,Open,Volume
Ticker,BIOCON.NS,BIOCON.NS,BIOCON.NS,BIOCON.NS,BIOCON.NS
Date,,,,,
2016-01-07,82.96696472167969,84.83302930730285,82.59375329015107,83.72961772122864,5126274
2016-01-08,84.07848358154297,84.62207799394272,83.21036073485956,83.5673494405513,3083310
2016-01-11,84.79246520996094,85.94455977891499,82.7965818139453,83.51867061510299,3850968
2016-01-12,84.1434097290039,85.62003290365186,83.72962662622845,85.62003290365186,4194828
2016-01-13,82.66678619384766,86.09061770840643,80.48429666576105,84.37869823713628,5443176
2016-01-14,84.01358795166016,84.42737103987899,80.70334552985132,81.24694000732288,4784736
2016-01-15,81.44166564941406,84.81681381268892,80.86561831663505,84.11906644380139,2731692
2016-01-18,78.13954162597656,80.93864271042638,75.45402923299511,75.45402923299511,3606630
2016-01-19,80.19220733642578,81.13335471762741,78.22877674578746,78.6993541503784,2223570
2016-01-20,78.16386413574219,79.83521153917975,76.50062808601608,79.51067568294599,2711238
2016-01-21,78.40727233886719,80.0705085618581,77.19838339074256,78.86161961373348,2987970
2016-01-22,78.39103698730469,80.15975041379832,77.23894988165158,78.21255005903383,5788890
2016-01-25,79.35652923583984,79.78653500901284,78.06651191632086,78.99954050793012,2624034
2016-01-27,81.09278869628906,81.57958884339631,79.34842397848166,79.96503551735599,5088372
2016-01-28,79.86767578125,81.92846502070168,79.64050584904888,81.62015925586698,3778086
2016-01-29,79.40522003173828,80.59787893227443,78.53708961761821,79.90824289967365,3529986
2016-02-01,78.97521209716797,80.65467111024547,78.54520629321901,79.84333506001342,2160486
2016-02-02,76.88197326660156,79.22672690088103,76.31403726443669,78.99143817352945,2395086
2016-02-03,75.080810546875,76.54932232774651,74.68325759278281,76.23290520664602,3263172
2016-02-04,75.87592315673828,77.04424062950993,74.30193391115817,75.77856460533754,3148158
2016-02-05,76.7034683227539,77.30385709141916,74.91853215309126,75.03212082348307,1980150
2016-02-08,76.38705444335938,77.70952463290914,75.77855429492045,77.48235471054943,1352556
2016-02-09,74.37494659423828,76.91442470483804,73.5068236103199,75.47024694604768,2279340
2016-02-10,74.23702239990234,75.0889226569504,72.86586914804276,73.83946944181197,2259600
2016-02-11,71.90038299560547,74.22891392149842,71.55962436517703,74.1396667292456,2962920
2016-02-12,72.38717651367188,73.34455404664827,69.93695319933909,71.9003763926277,3737928
2016-02-15,74.32625579833984,76.95497313259703,72.82529143325873,73.14170849883398,5411040
2016-02-16,72.77660369873047,75.43777370092266,72.38716219334215,75.12135665603277,3300888
2016-02-17,74.9104232788086,75.29175350147065,72.43585850665863,72.97945295812356,3902850
2016-02-18,75.04835510253906,76.02195535282938,74.2532417938856,75.37288356731555,2846124
2016-02-19,75.05647277832031,75.52704280586723,74.56967261217748,74.94288409209204,1218120
2016-02-22,76.5817642211914,76.79271141441167,74.94286965385686,75.42966972621447,1817130
2016-02-23,76.78460693359375,77.79877136578924,76.19232949762194,77.1172541746784,3478590
2016-02-24,75.5189208984375,76.83327967777394,75.06457364499057,76.4844097405097,2604666
2016-02-25,74.19644927978516,75.85967796309409,73.7502133894443,75.85967796309409,3236100
2016-02-26,75.80288696289062,76.50875306446856,73.6853109420974,74.64268102495798,3017028
2016-02-29,76.1842269897461,77.19839153970746,74.23702629991233,75.90026269847239,3248382
2016-03-01,76.23290252685547,76.91441973049042,75.61628358815956,76.2653553733152,2543130
2016-03-02,78.0340576171875,79.51068062752054,76.58176866950211,76.82516871981899,3936900
2016-03-03,78.48028564453125,79.45388584026273,78.10707421696218,78.46406293619172,2571954
2016-03-04,78.95086669921875,79.91635558560168,78.21255516397551,78.23688922761445,3214362
2016-03-08,77.04421997070312,79.87577312557534,76.6953500647352,78.9751974816241,3120486
2016-03-09,78.6425552368164,79.1861496555983,76.97931913666135,77.07667766808949,3497430
2016-03-10,79.64049530029297,80.45182380724195,78.45594795504861,78.8616122085231,3608580
2016-03-11,78.74803924560547,79.99749252630468,78.45596359893749,79.34842810572803,2192088
2016-03-14,78.4316177368164,79.2672878532206,78.04217613496618,78.92652923709443,1396794
2016-03-15,77.18216705322266,78.61822604334074,76.91442547893398,78.13142588208166,2253612
