<<<<<<< HEAD
Price,Close,High,Low,Open,Volume
Ticker,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS
Date,,,,,
2016-01-07,2560.51171875,2604.999468641775,2544.8188026451685,2591.5139510303884,498597
2016-01-08,2596.505126953125,2606.391320237473,2530.2775441520253,2569.438248674541,202636
2016-01-11,2617.2373046875,2627.9872421573587,2545.4427195768135,2572.3176804169907,180863
2016-01-12,2562.76708984375,2622.1798460431064,2551.489206375281,2621.4119432811763,256890
2016-01-13,2576.49267578125,2600.200180753144,2503.9782345276535,2586.714664116682,442587
2016-01-14,2521.255126953125,2552.0174036490835,2500.3310048829053,2525.28632393356,494491
2016-01-15,2513.00048828125,2537.475896441918,2477.2952338307186,2529.077472073061,215896
2016-01-18,2534.980224609375,2543.5225272893763,2475.3753199544535,2532.964509251571,239244
2016-01-19,2532.6767578125,2548.321869262124,2510.792816927771,2538.723670131193,246472
2016-01-20,2512.47265625,2586.714824824793,2476.3355280326405,2505.130127195811,770115
2016-01-21,2586.762939453125,2604.9514815980724,2540.7396172911017,2562.719401572164,420642
2016-01-22,2604.37548828125,2629.9067939549864,2572.317594087359,2572.317594087359,164618
2016-01-25,2639.936279296875,2658.7008029492335,2616.4687324330725,2646.12707004043,157504
2016-01-27,2640.99267578125,2673.002531066512,2629.90670830158,2655.8218473979823,289692
2016-01-28,2634.417724609375,2660.5728177972314,2609.222451355018,2653.4222061588694,477032
2016-01-29,2725.984375,2737.69412998284,2627.794760170108,2640.4643349766397,325766
2016-02-01,2706.020751953125,2745.613329573398,2689.4158179879846,2745.085381672247,240216
2016-02-02,2690.08740234375,2741.245853977823,2668.6355664590446,2706.692334810036,201113
2016-02-03,2657.789306640625,2693.302642482034,2639.6966080268476,2644.30379035356,135537
2016-02-04,2658.26904296875,2699.3013404840085,2644.5435726062155,2663.6919312471337,103058
2016-02-05,2728.528076171875,2735.4387327261015,2669.4991511223384,2673.098475820481,127269
2016-02-08,2708.18017578125,2760.0584937990825,2690.663460730055,2735.438970128496,109649
2016-02-09,2655.10205078125,2733.0393872041263,2644.6879101438217,2691.3352554507455,239790
2016-02-10,2685.47998046875,2708.227899360202,2647.183260533544,2666.3796583619237,192610
2016-02-11,2608.6943359375,2715.330417431169,2582.2514859331677,2695.17420012256,314257
2016-02-12,2656.54150390625,2680.776956159392,2572.3173084522628,2624.8194096354373,704831
2016-02-15,2689.7509765625,2749.787514603449,2663.403736897342,2664.363556649632,182856
2016-02-16,2675.59423828125,2724.8808530716956,2668.6355435086934,2716.29051121868,250725
2016-02-17,2664.988037109375,2692.2948668787117,2630.002648004912,2692.2948668787117,110858
2016-02-18,2682.79296875,2713.411132937889,2659.805092344986,2686.5361730078357,211883
2016-02-19,2730.399658203125,2735.4867506055457,2663.5002571685577,2696.1341341933253,225185
2016-02-22,2805.6494140625,2812.27207709869,2732.6070319112528,2734.5266715543235,291684
2016-02-23,2703.18896484375,2818.463198318119,2695.8942396129605,2812.1763308842333,233126
2016-02-24,2684.952392578125,2728.192093244203,2669.6430771290984,2702.5649478108485,201881
2016-02-25,2667.435546875,2726.944379984582,2654.477978375333,2692.2947882641724,185621
2016-02-26,2659.613525390625,2721.090051191161,2639.50534066162,2691.3356273509753,483142
2016-02-29,2657.357666015625,2725.888718227373,2581.96376041112,2697.0941190911685,521499
2016-03-01,2769.36865234375,2795.9556190885082,2661.5327831892237,2668.2995609564205,357466
2016-03-02,2853.544921875,2882.339522499369,2784.00600823336,2802.6744607719475,481863
2016-03-03,2825.94970703125,2889.057864707162,2818.127268671514,2879.4596658210917,376438
2016-03-04,2790.1005859375,2844.714483002887,2778.966814848706,2830.509100535482,184854
2016-03-08,2831.46826171875,2836.267360467426,2792.403644770727,2801.7138494769597,365340
2016-03-09,2871.3974609375,2880.3716368863297,2831.516895082332,2840.011161055362,482513
2016-03-10,2877.300537109375,2898.6565330899216,2863.14319145935,2890.6899798579316,474446
2016-03-11,2874.133056640625,2888.098485014635,2852.1532715738363,2874.6610045260327,306081
2016-03-14,2887.42626953125,2903.407177230667,2862.854786209958,2885.5066297196186,287658
2016-03-15,2869.477783203125,2887.7143620430847,2865.062517751561,2881.1395017288937,381974
2016-03-16,2848.98583984375,2879.076291894748,2836.2682242864585,2874.7571017054793,257333
2016-03-17,2907.29443359375,2924.619229395699,2861.0311619722634,2869.9575337748906,475504
2016-03-18,2985.66357421875,2992.430351144285,2922.651493710729,2926.4907731770154,474484
2016-03-21,3099.73828125,3114.2316550712394,2986.0476641081345,2986.0476641081345,624652
2016-03-22,3081.405517578125,3108.856458707579,3057.1222631147803,3105.017179351348,658718
2016-03-23,3069.93603515625,3133.8120989239555,3058.8981058644813,3087.644666153793,352003
2016-03-28,3049.30029296875,3101.370531227472,3028.2803273856753,3076.223292519888,494567
2016-03-29,3010.235107421875,3066.4806462861857,2990.8948305159274,3046.4683079974593,277583
2016-03-30,3056.162841796875,3094.2676475100943,3037.8301867479054,3052.1314104823255,403804
2016-03-31,3099.018798828125,3124.117997883735,3054.243289938686,3092.3480967506716,699027
2016-04-01,3074.974853515625,3129.0127587616703,3061.8253682361133,3118.4547402505113,274734
2016-04-04,3043.445068359375,3099.930329705595,3032.551018601916,3099.930329705595,131242
2016-04-05,2975.82568359375,3047.3803078369633,2972.562389491401,3025.2086075582074,226138
2016-04-06,3060.481689453125,3071.4235420894106,2968.2429074723445,2998.189240141512,327031
2016-04-07,3011.386474609375,3098.298201189869,3000.4446230215867,3071.423247771865,186699
2016-04-08,3031.92724609375,3071.4237420441855,3004.2843855491456,3023.432746074745,310290
2016-04-11,3025.544921875,3061.8261691150565,3014.2189976434047,3032.0717455280446,258469
2016-04-12,3039.174072265625,3070.1763063355193,3013.8349170142365,3013.8349170142365,274896
2016-04-13,3142.16259765625,3181.7071336639524,3062.0176299384916,3066.144902687173,593207
2016-04-18,3268.810791015625,3279.8967585486203,3105.017606671244,3145.2339697300226,511243
2016-04-20,3231.281494140625,3316.081435485459,3218.515843541001,3282.583817165503,257450
2016-04-21,3132.8525390625,3274.0421574567167,3113.6561387005972,3248.9907612520105,186815
2016-04-22,3139.6669921875,3186.41017480213,3074.1112456592587,3119.5107741362153,302304
2016-04-25,3144.562255859375,3193.8971447517924,3125.989879347411,3155.888178793031,710273
2016-04-26,3134.81982421875,3165.917895176475,3120.6144428644566,3160.974916434992,292028
2016-04-27,3063.55322265625,3137.8912275053576,3057.3624311291214,3120.470589944898,349837
2016-04-28,3041.90966796875,3098.442974707527,3025.7846443976778,3075.167338690096,352944
2016-04-29,3034.422607421875,3068.5442520865417,3023.432716319239,3057.02641316723,223901
2016-05-02,3048.484130859375,3068.5442733839914,3011.2430712289206,3043.205121318051,151083
2016-05-03,3085.8212890625,3114.9038818256295,3054.3391463078756,3066.6248891305404,328289
